,f_stat,p_val
FJX1,0.14453549761828,0.8658073689966165
USP18,0.1445063426249465,0.8658324576793709
LOC100131262,0.1444653955305256,0.8658676950729036
SHANK2-AS3,0.14442582618020822,0.8659017482567455
CLCF1,0.14437775374591133,0.8659431210304405
ECHDC2,0.14428602777911914,0.8660220692384194
LVCAT1,0.14423151361136585,0.8660689929405988
SCGB2A2,0.14411854610982058,0.8661662394657432
LETM1,0.1441121938056638,0.8661717080977525
SMIM10,0.14391412262713874,0.8663422435585718
ZDHHC18,0.14391365897934266,0.8663426427914347
TRABD,0.14385743588332872,0.8663910561929298
LOC102725136///LOC441666,0.14385428065991912,0.8663937732221936
STPG1,0.14382048561397756,0.8664228754044329
ZNF674,0.14381134613714955,0.8664307459259684
DGCR10,0.14377436825705658,0.8664625904353511
MRGPRX3,0.14373871501153945,0.8664932953549863
CIB1,0.1436958140527929,0.8665302435790525
CRTAP,0.14366863132655194,0.8665536554085059
OLFM2,0.14361948532892063,0.866595985350243
ARMC9,0.14360510022440334,0.8666083757931896
LOXL3,0.1435901037423066,0.8666212930357595
C10orf82,0.1435200387997724,0.8666816462399383
LOC105369167,0.14336697126870643,0.8668135122443812
POLD3,0.14334345036228718,0.8668337771020798
OR10A5,0.14333594592772167,0.8668402427858649
PNLIP,0.14330554472593515,0.8668664364205965
HID1,0.14323889377558843,0.8669238656778543
HSPA4L,0.14313646861746798,0.8670121272260951
RPL12,0.14312072762953426,0.8670256923408919
DOCK3,0.14305753085086514,0.8670801556708845
IPO11-LRRC70///IPO11,0.1430302132613756,0.8671036992232336
UGT1A1,0.14294899444818956,0.8671737012604198
H2AFY,0.142911499178364,0.8672060202099194
TMPRSS5,0.14283014238490552,0.8672761498031785
CST9L,0.14270298886387608,0.8673857680386097
NEDD4L,0.1426122707959542,0.867463984332453
LOC101928751,0.14260797694194216,0.8674676866366204
SASS6,0.14253832127424923,0.8675277483781992
SH2D3A,0.14225173243223796,0.8677749099247163
SDHAF1,0.14218962929208323,0.8678284789382941
ISY1-RAB43///RAB43,0.1421289448587328,0.8678808275321483
KCNJ2-AS1,0.14210775044870508,0.86789911137485
C1orf64,0.1419863395399267,0.8680038570124161
ZNF701,0.1419818750316823,0.8680077089584063
ARPC1A,0.1418597172051014,0.8681131127784693
CNNM1,0.1418131015865153,0.8681533385593952
POMC,0.1417715951380657,0.8681891571453233
ATF2,0.14174845319358143,0.8682091284877307
TOP1MT,0.1416777954912355,0.8682701085732386
CCNL1,0.14167009936985397,0.8682767508666956
ADGRG1,0.1416643980576979,0.8682816715337986
MUCL1,0.1416596665569082,0.8682857552018235
PAPOLG,0.14163579076529315,0.8683063622473173
GBF1,0.14151424012792124,0.8684112797431726
POLE4,0.14150998559529135,0.8684149523196207
TBC1D2B,0.14146906503581486,0.8684502763878246
MFHAS1,0.14143957819041633,0.8684757313999611
ARL17B///ARL17A,0.14139565669971504,0.8685136488031627
TTTY14,0.14132162170842383,0.8685775670844932
TMF1,0.14131859783128362,0.8685801778600745
GMPR2,0.1412681511503762,0.8686237340647855
MCMDC2,0.1412261025322256,0.8686600410322102
BAMBI,0.14112167763085376,0.8687502137756801
KRT12,0.14095310458530297,0.8688958001656815
PRRG4,0.14093390097794242,0.8689123867789251
LINC00624,0.14088253089274783,0.8689567579680939
CKAP2///IGLV@///IGLC1,0.14075452673209163,0.8690673325318877
ZNF787,0.14072882735845488,0.8690895343364928
MAJIN,0.1406927730165929,0.869120682841484
FRMD4A,0.14068600173198853,0.8691265329017501
EPYC,0.140470106603172,0.8693130773058315
LOC646484,0.14044792773872095,0.8693322433402835
APOH,0.14034061703166986,0.8694249829267693
RRAGB,0.14032065710012967,0.8694422337485032
MANBAL,0.14010847929855924,0.8696256352670865
HEPN1///HEPACAM,0.14008495451963737,0.8696459720182969
POM121L2,0.1399896013362027,0.8697284082203471
LRRC66,0.13992687211631988,0.8697826442938439
CHCHD5,0.13991513753695053,0.8697927904756175
HYMAI,0.1398698595359325,0.8698319407840016
FYN,0.13986652652839268,0.8698348227919745
CAV2,0.1397911438823397,0.8699000078377632
UPF1,0.139672909130818,0.8700022583079395
LOC102724884///LOC728613///PDCD6,0.13963786255545585,0.8700325693071244
LOC101927587///LOC101927560,0.13955251335477054,0.8701063905273861
POLR2J2,0.1395426967880817,0.8701148816047917
SLC1A4,0.13953407938572893,0.8701223355071261
MOGAT1,0.13950233064657044,0.8701497981857317
ZNF580,0.13945330135601408,0.8701922103270735
GTSE1-AS1,0.13931359030568485,0.8703130773500481
GALM,0.13924968345696487,0.870368370368025
ZBTB34,0.1392209697782501,0.870393215000315
TNRC18,0.1392181353833757,0.8703956675125946
LOC729506,0.1391787009874039,0.8704297895961882
C14orf80,0.13906116110338906,0.8705315036434524
VPS51,0.1389647324981149,0.8706149581354146
CRH,0.1389320948585391,0.8706432063901897
LINC00328,0.1389274947001783,0.8706471879573218
PLPP7,0.13892514960680294,0.8706492177092515
ZNF680,0.13877082774393618,0.8707827989705526
AKIRIN1,0.13876846718901206,0.8707848424367319
TMEM110-MUSTN1///TMEM110,0.13872754763798323,0.8708202661387059
RGS22,0.13871877003262006,0.8708278650315706
RBMXL2,0.13863309633964385,0.8709020375482867
KLF3-AS1,0.13862396928237686,0.870909939741397
FIRRE,0.13857000011354606,0.8709566676983649
ARHGAP30,0.13855856581659837,0.8709665681555495
SLITRK6,0.13850762941308473,0.8710106731831211
ELOVL4,0.1384379849678258,0.8710709809770395
UNK,0.13839420416648016,0.8711088946790835
ARG1,0.13835800632870066,0.8711402429156785
YAE1D1,0.13830011505047493,0.8711903806611434
LOC100422526,0.138215986847796,0.8712632467126675
WDR87,0.1382089626854639,0.871269330845405
VPS45,0.1381646824008926,0.8713076862078353
LOC105374366,0.1381564218552005,0.871314841646286
LIAS,0.13814552908447927,0.8713242772607134
PDE1B,0.13803756891002933,0.8714178010620809
CRACR2B,0.1380257594036043,0.871428032043025
IMP4,0.13799794789080036,0.8714521266063158
FRMD5,0.13789682083599286,0.871539744099882
ST18,0.1377301384008515,0.8716841794765287
FMO3,0.1377052009081305,0.8717057907149636
NUBP1,0.13769710135511107,0.8717128100400549
LOC100133131,0.13762687693166195,0.8717736711845319
LOC101927038,0.1376051876762387,0.8717924694276782
CBY3,0.13752332376490808,0.8718634253119952
IGFBP5,0.1375110864407164,0.8718740325807137
C3orf36,0.13738913563718613,0.8719797464511994
PLGLB2,0.1373878451341759,0.8719808652038266
LOC101929572///POTEH-AS1///LOC100508046,0.13733461280785716,0.8720270142535648
FAM47A,0.13732405309640172,0.8720361691561206
STAU1,0.13725183993778658,0.8720987781386951
ZNF460,0.13718103303017035,0.8721601724486462
TMEM170B,0.13714134395441202,0.8721945874942998
OR2F1,0.137047327205629,0.8722761166015858
DKK1,0.13704032978924857,0.8722821849137178
SGCE,0.1370292371742332,0.8722918047616277
CCK,0.13696647703258413,0.8723462343190649
MT1H,0.13684894211873166,0.8724481775424442
LOC100506851,0.13682521982866092,0.8724687544389735
BMPER,0.13679716909041673,0.8724930865175453
TMEM189-UBE2V1///TMEM189///UBE2V1,0.13674323811662206,0.8725398699011578
FAM110A,0.13673464320022474,0.8725473259560504
MAP4K3,0.1367197620323595,0.8725602354654982
F2R,0.13671748370065054,0.8725622119505801
CHSY1,0.13668755088597706,0.8725881795254824
TPD52,0.1366390825272435,0.8726302289248093
TANC1,0.13657057666932348,0.872689665738646
LOC101927543,0.13652479117046537,0.8727293923467496
C12orf40,0.13650793280657986,0.8727440202830112
C8G,0.1364783965943835,0.8727696493547983
PALM,0.13642753942902996,0.8728137808176156
HAT1,0.13632707371403666,0.8729009670905093
RAB5C,0.13624015953894433,0.8729764003755998
HOXC9,0.13617966363509093,0.87302890911088
FBXO2,0.13607538012722065,0.8731194319796851
CD96,0.13606860273083698,0.8731253154092964
GALNT14,0.13605968481750003,0.8731330570757444
CCDC184,0.13602360536723687,0.8731643784816651
VCPKMT,0.1360012402380656,0.8731837947561102
C6orf99,0.1359406155863121,0.8732364282776213
MEX3A,0.13593580245737721,0.8732406071142764
KRT83,0.13584217155471578,0.8733219031313724
TAGAP,0.13583554123144484,0.8733276602785186
BBOX1-AS1,0.13579981813176928,0.8733586795286209
COL9A1,0.13574216630377237,0.8734087424580638
F8A3///F8A2///F8A1,0.13571772378177385,0.8734299684341017
DNAAF5,0.13571607156300802,0.8734314032463645
PRKAR1B,0.13569615771306984,0.8734486969341025
PUM2,0.13561638756803424,0.8735179749118951
PLA2G5,0.13556017440135595,0.8735667978015325
WDR75,0.13551032878157707,0.8736100926577642
NLRP13,0.13550537572357138,0.8736143949018891
PEX26,0.1353955707737925,0.8737097775520156
HMGB1,0.1353096754224912,0.8737843985714004
CCRL2,0.13523911134966063,0.8738457056151089
AADAT,0.1351531983204595,0.873920354098522
CAMK1D,0.13513052313353222,0.8739400573216264
CD200,0.13498423710595284,0.8740671812422054
CAMTA1,0.13497999952139025,0.8740708640299639
SHC1,0.134916257457211,0.8741262627509822
ESPNL,0.134886401471189,0.8741522120781853
C17orf82,0.13484399264217717,0.8741890730881945
MLEC,0.13477416832368333,0.8742497666910898
LOC100132661,0.1347098692992688,0.8743056614114305
SMIM5,0.13470953889737575,0.8743059486372511
CYP27B1,0.13457013815423208,0.874427141625595
CDK6,0.1345050646841391,0.8744837215546114
DPH3,0.13448816092074814,0.8744984196238795
LOC101930306///RRN3P1///RRN3P2///RRN3,0.1344629646304748,0.874520328644518
ELAVL2,0.13439594697457577,0.8745786055325011
SERPINI1,0.13437619875180243,0.8745957788685178
IGF1,0.13436827207327634,0.8746026721200273
LGALS9,0.13424802102454492,0.8747072525938715
ZNF618,0.1342292173730978,0.8747236070168578
SAA2-SAA4///SAA4,0.1340951349178296,0.8748402340970587
EWSR1,0.1340309361353578,0.8748960809717657
SLC30A5,0.13395032682765406,0.8749662087162071
CCDC189,0.1339259637806103,0.8749874050091397
MIF,0.1338736593244764,0.8750329126432727
NLRP11,0.13385617641833186,0.8750481242434824
PRDX6,0.13383675656868743,0.8750650214708033
EBF4,0.13378673595689897,0.8751085460132525
LOC105378382,0.13374491304888114,0.8751449392025512
PHC2,0.13371398744922475,0.875171850856851
DIO2-AS1,0.133708778170618,0.8751763840892627
DEK,0.13370492311611468,0.8751797388609043
LONP1,0.1336976309323605,0.8751860847511048
ZRANB2,0.1336535001651695,0.8752244897717525
KLC3,0.13343228890484052,0.8754170264554061
ASB9,0.1333737467430521,0.8754679874607008
TM2D2,0.1332480991394905,0.8755773742572821
LOC646903,0.13311980955136074,0.8756890758251991
OOSP2,0.13311081190472637,0.8756969106212567
LINC01180,0.1330982707945737,0.8757078310476016
